user_id,hour_of_day,historical_open_rate,historical_push_count,days_since_last_open,target_opened,site_web,campaign_type_promo,campaign_type_reminder,device_os_iOS,day_of_week_Mon,day_of_week_Sat,day_of_week_Sun,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed,segment_inactive,segment_new
4373,16,0.99,98,15,1,False,False,False,True,False,False,False,False,False,True,False,False
4374,1,0.4,31,21,0,True,True,False,False,False,False,False,True,False,False,False,False
4375,6,0.67,19,3,1,True,False,True,True,False,True,False,False,False,False,False,True
4376,15,0.12,96,25,0,True,False,True,True,True,False,False,False,False,False,False,False
4377,4,0.92,29,26,1,True,True,False,True,False,False,False,True,False,False,False,False
4378,15,0.83,73,14,0,False,False,False,False,False,True,False,False,False,False,True,False
4379,18,0.39,7,18,0,True,False,True,False,False,False,False,True,False,False,False,True
4380,1,0.35,58,25,0,True,False,True,False,False,False,False,True,False,False,False,True
4381,14,0.43,76,14,0,False,False,True,False,False,False,False,False,False,False,True,False
4382,3,0.4,60,12,0,True,False,False,False,False,False,True,False,False,False,False,True
4383,1,0.26,51,27,0,True,False,True,False,False,False,False,False,False,False,False,True
4384,22,0.99,95,9,1,False,True,False,True,False,False,False,True,False,False,True,False
4385,9,0.81,82,1,1,True,False,False,True,False,False,False,True,False,False,True,False
4386,21,0.27,92,5,0,True,True,False,True,False,False,True,False,False,False,False,False
4387,23,0.98,50,16,1,True,True,False,False,False,False,False,False,False,True,False,False
4388,4,0.02,21,25,0,True,False,True,False,True,False,False,False,False,False,True,False
4389,17,0.44,9,7,0,True,False,True,True,False,False,True,False,False,False,False,True
4390,3,0.57,34,15,0,False,False,True,False,True,False,False,False,False,False,True,False
4391,0,0.04,34,28,0,False,True,False,False,False,False,False,False,True,False,True,False
4392,17,0.16,47,20,0,False,False,False,False,False,False,True,False,False,False,True,False
4393,19,0.26,24,12,0,False,False,True,True,False,False,False,False,True,False,False,False
4394,5,0.72,80,22,0,False,False,True,True,False,False,False,False,True,False,True,False
4395,19,0.94,28,27,1,False,True,False,False,False,False,False,False,False,False,False,True
4396,19,0.62,46,11,0,True,False,False,True,False,False,False,False,False,False,True,False
4397,13,0.56,51,15,0,False,True,False,True,False,False,False,False,False,True,True,False
4398,9,0.54,99,6,1,False,False,True,False,False,False,False,False,False,False,True,False
4399,17,0.35,6,26,0,True,True,False,False,False,False,False,False,True,False,False,False
4400,8,0.83,63,9,1,True,False,True,True,False,True,False,False,False,False,False,True
4401,11,0.54,53,5,1,False,False,False,True,False,False,False,True,False,False,False,True
4402,9,0.23,64,4,0,True,True,False,False,False,False,False,False,True,False,False,False
4403,23,0.14,52,17,0,False,False,True,False,False,False,False,False,False,True,False,False
4404,23,0.99,60,15,1,True,False,True,False,False,False,False,True,False,False,False,False
4405,20,0.02,41,2,0,False,False,True,True,False,False,False,False,False,False,False,True
4406,18,0.93,11,2,1,True,False,True,True,False,False,False,True,False,False,False,True
4407,5,0.22,4,4,0,True,True,False,False,False,True,False,False,False,False,True,False
4408,13,0.66,14,1,1,False,False,True,False,False,False,False,False,False,True,False,True
4409,7,0.3,13,26,0,False,True,False,False,False,False,False,False,False,False,False,False
4410,22,0.86,15,0,1,False,False,True,False,True,False,False,False,False,False,False,True
4411,13,0.54,8,3,1,False,True,False,True,False,False,False,False,True,False,False,True
4412,10,0.14,88,9,0,False,True,False,False,False,False,True,False,False,False,False,True
4413,23,0.27,11,12,0,True,False,True,False,False,True,False,False,False,False,False,True
4414,15,0.32,99,2,0,False,False,True,True,False,True,False,False,False,False,True,False
4415,19,0.89,89,10,1,False,False,True,False,False,False,True,False,False,False,False,False
4416,5,0.77,23,2,1,True,False,True,True,False,False,False,False,True,False,False,True
4417,14,0.83,7,27,1,True,False,False,True,False,False,False,False,False,True,False,False
4418,14,0.05,69,9,0,False,False,True,True,False,False,False,False,False,True,False,False
4419,13,0.58,32,26,0,True,False,True,False,False,True,False,False,False,False,False,True
4420,20,1.0,92,21,1,True,False,True,True,False,False,False,False,True,False,True,False
4421,11,0.79,44,27,0,False,True,False,False,False,False,False,True,False,False,True,False
4422,1,0.12,3,8,0,True,False,True,True,True,False,False,False,False,False,True,False
4423,7,0.68,94,25,0,True,True,False,True,True,False,False,False,False,False,False,True
4424,18,0.75,44,28,0,False,True,False,True,False,False,False,False,False,True,False,True
4425,13,0.51,69,9,0,False,True,False,False,False,False,False,False,False,True,False,True
4426,4,0.08,51,26,0,True,True,False,False,False,False,False,True,False,False,False,True
4427,23,0.03,61,12,0,True,False,False,True,False,False,False,False,False,True,False,True
4428,8,0.94,51,29,1,False,False,True,False,True,False,False,False,False,False,False,False
4429,12,0.26,33,17,0,True,True,False,True,False,False,False,False,True,False,False,False
4430,8,0.38,20,20,0,True,False,True,True,False,True,False,False,False,False,False,True
4431,13,0.8,30,17,1,True,True,False,True,True,False,False,False,False,False,True,False
4432,4,0.69,44,21,1,False,False,False,True,False,False,False,True,False,False,False,False
4433,1,0.97,86,16,1,True,True,False,False,False,False,False,False,True,False,False,True
4434,6,0.09,86,16,0,True,False,True,True,False,False,False,False,True,False,False,True
4435,15,0.71,29,24,1,False,False,True,False,False,True,False,False,False,False,False,False
4436,10,0.08,21,25,0,True,False,False,True,True,False,False,False,False,False,False,False
4437,10,0.0,82,4,0,True,False,True,True,False,False,True,False,False,False,False,True
4438,22,0.12,53,8,0,False,False,True,True,False,False,False,False,True,False,True,False
4439,11,0.62,11,11,0,False,True,False,True,False,False,False,False,True,False,False,True
4440,12,0.68,10,11,1,False,False,True,True,False,False,False,False,False,True,False,False
4441,7,0.44,35,23,0,False,True,False,False,False,False,False,False,True,False,False,False
4442,23,0.05,26,24,0,True,False,False,False,False,False,False,True,False,False,False,True
4443,15,0.63,44,24,1,True,False,True,True,False,False,False,False,True,False,False,False
4444,20,0.09,4,23,0,False,True,False,False,False,False,False,False,False,True,False,True
4445,0,0.14,74,18,0,False,False,True,False,False,False,False,False,False,False,True,False
4446,12,0.51,57,6,0,True,True,False,True,False,False,False,False,False,False,True,False
4447,10,0.34,39,19,0,False,False,False,True,False,False,False,True,False,False,False,True
4448,3,0.46,80,23,0,True,True,False,True,False,True,False,False,False,False,False,False
4449,3,0.64,41,22,0,False,False,True,True,False,True,False,False,False,False,False,False
4450,14,0.16,94,11,0,True,True,False,False,False,False,True,False,False,False,True,False
4451,2,0.89,67,8,1,False,False,True,False,False,False,True,False,False,False,False,False
4452,23,0.56,98,7,1,False,False,False,False,False,False,False,True,False,False,False,False
4453,18,0.02,89,29,0,True,True,False,False,False,False,False,False,True,False,False,True
4454,20,0.63,36,18,0,False,False,True,True,False,False,False,False,True,False,True,False
4455,1,0.46,4,20,0,True,False,True,True,False,False,False,False,False,False,True,False
4456,5,0.7,74,2,1,True,False,True,True,False,False,False,False,False,False,False,True
4457,21,0.78,13,10,0,True,True,False,True,True,False,False,False,False,False,False,True
4458,23,0.94,70,11,1,True,True,False,False,False,False,False,False,False,False,True,False
4459,7,1.0,7,24,1,True,True,False,False,False,False,True,False,False,False,True,False
4460,16,0.55,28,16,0,False,False,False,True,False,False,False,False,False,False,False,True
4461,4,0.56,59,6,1,False,False,True,False,False,False,False,True,False,False,True,False
4462,1,0.02,37,24,0,True,False,True,False,True,False,False,False,False,False,True,False
4463,11,0.87,15,2,1,False,False,False,True,False,True,False,False,False,False,False,False
4464,4,0.03,30,6,0,True,False,False,False,True,False,False,False,False,False,True,False
4465,9,0.63,74,6,1,False,True,False,True,False,False,False,False,True,False,False,True
4466,8,0.1,12,26,0,False,True,False,False,False,False,False,False,True,False,False,False
4467,19,0.29,81,13,0,False,True,False,False,True,False,False,False,False,False,False,False
4468,7,0.14,30,1,0,False,True,False,True,True,False,False,False,False,False,True,False
4469,0,0.14,1,15,0,True,True,False,True,False,False,False,False,True,False,False,False
4470,23,0.07,36,20,0,True,True,False,True,False,False,True,False,False,False,False,True
4471,5,0.32,88,9,0,False,False,False,False,False,False,False,True,False,False,False,True
4472,23,0.42,21,13,0,False,False,False,True,False,False,False,True,False,False,True,False
4473,21,0.46,32,28,0,True,False,False,False,False,False,False,True,False,False,True,False
4474,10,0.44,63,6,0,False,False,True,True,False,False,False,True,False,False,False,True
4475,2,0.52,82,1,0,True,False,True,False,False,False,False,False,True,False,False,True
4476,14,0.86,13,25,1,True,True,False,True,False,False,True,False,False,False,True,False
4477,10,0.63,37,9,1,True,False,False,True,False,False,False,False,False,True,False,True
4478,23,0.02,44,1,0,False,False,True,False,False,False,False,False,False,False,True,False
4479,4,0.17,21,26,0,True,False,True,False,False,False,False,False,False,False,False,False
4480,15,0.35,18,12,0,False,False,False,True,False,False,False,False,False,False,False,False
4481,20,0.95,46,21,1,True,False,True,False,False,False,False,False,False,False,True,False
4482,6,0.08,47,1,0,False,False,True,True,False,False,False,False,True,False,True,False
4483,5,0.71,26,9,1,False,False,False,False,False,False,False,False,False,True,True,False
4484,8,0.03,5,13,0,False,False,True,False,False,False,False,False,True,False,False,True
4485,6,0.36,5,16,0,True,False,False,True,False,False,False,False,False,True,True,False
4486,2,0.77,31,18,0,True,False,True,True,False,False,False,False,True,False,True,False
4487,10,0.34,28,11,0,False,False,False,False,False,False,True,False,False,False,False,False
4488,11,0.43,77,16,0,False,False,True,False,True,False,False,False,False,False,True,False
4489,20,0.91,75,5,1,False,False,True,False,False,False,False,False,False,True,True,False
4490,10,0.07,65,3,0,True,False,False,False,False,False,False,False,False,False,False,False
4491,1,0.53,88,1,1,True,False,True,True,False,False,False,False,False,True,False,True
4492,0,0.37,13,28,0,True,False,False,True,False,True,False,False,False,False,True,False
4493,23,0.96,18,14,1,True,False,False,False,False,False,False,True,False,False,True,False
4494,23,0.79,24,27,1,False,False,True,True,False,False,False,False,False,True,True,False
4495,1,0.12,29,22,0,False,True,False,False,False,True,False,False,False,False,True,False
4496,13,0.93,28,22,1,True,False,True,False,False,False,False,True,False,False,False,False
4497,12,0.21,45,23,0,True,True,False,False,False,True,False,False,False,False,False,False
4498,23,0.08,86,15,0,False,True,False,True,False,False,False,True,False,False,False,False
4499,4,0.54,84,11,0,True,False,True,False,True,False,False,False,False,False,True,False
4500,1,0.74,11,27,0,True,True,False,True,False,False,False,False,False,True,False,True
4501,22,0.72,51,6,1,True,False,False,True,False,True,False,False,False,False,True,False
4502,22,0.53,59,12,0,True,False,False,False,False,False,True,False,False,False,True,False
4503,18,0.49,84,0,0,True,True,False,True,True,False,False,False,False,False,False,True
4504,16,0.97,13,18,1,True,False,False,False,False,False,False,False,False,False,True,False
4505,10,0.82,47,12,1,False,False,True,False,False,False,False,False,False,True,False,False
4506,15,0.7,88,0,1,True,False,False,True,False,False,False,False,True,False,False,False
4507,19,0.2,43,1,0,True,True,False,False,False,False,False,False,True,False,False,True
4508,17,0.82,24,0,1,False,False,True,True,False,False,False,False,True,False,False,False
4509,19,0.75,48,11,0,False,False,False,True,False,False,True,False,False,False,False,True
4510,7,0.99,63,24,1,False,False,True,True,False,True,False,False,False,False,False,True
4511,1,0.13,17,22,0,True,True,False,False,False,True,False,False,False,False,True,False
4512,16,0.72,69,24,1,False,False,False,True,False,False,False,True,False,False,False,False
4513,10,0.98,54,23,1,True,False,True,False,False,False,False,False,True,False,False,True
4514,13,0.46,94,9,0,True,False,True,False,False,False,False,False,False,False,True,False
4515,15,0.73,14,1,1,True,False,False,True,False,True,False,False,False,False,False,True
4516,14,0.98,15,0,1,False,False,True,True,False,False,True,False,False,False,False,False
4517,14,0.55,73,4,1,False,False,True,False,False,False,False,False,False,True,False,False
4518,2,0.7,78,22,0,False,True,False,True,False,True,False,False,False,False,True,False
4519,6,0.02,10,1,0,False,True,False,True,False,False,False,False,False,True,False,True
4520,11,0.52,22,3,1,False,True,False,True,False,False,True,False,False,False,False,False
4521,21,0.26,95,22,0,True,True,False,False,False,True,False,False,False,False,False,False
4522,21,0.13,13,28,0,True,True,False,True,False,False,False,True,False,False,False,False
4523,22,0.71,81,13,1,True,True,False,False,False,False,False,True,False,False,False,False
4524,23,0.04,65,8,0,True,False,False,False,False,False,False,True,False,False,False,False
