user_id,site,campaign_type,device_os,hour_of_day,day_of_week,historical_open_rate,historical_push_count,days_since_last_open,segment,target_opened
6116,web,promo,iOS,2,Thu,0.55,33,5,inactive,0
6117,web,promo,Android,21,Tue,0.61,34,17,active,0
6118,web,informative,iOS,21,Tue,0.37,50,28,new,0
6119,app,informative,iOS,21,Mon,0.06,50,3,active,0
6120,app,reminder,Android,1,Sun,0.08,9,20,new,0
6121,web,informative,iOS,10,Thu,0.42,7,8,inactive,1
6122,web,informative,iOS,9,Thu,0.18,9,12,active,0
6123,app,reminder,Android,22,Thu,0.1,26,18,active,0
6124,app,reminder,Android,12,Sat,0.26,2,11,inactive,0
6125,app,reminder,Android,6,Mon,0.74,5,15,new,0
6126,web,reminder,iOS,9,Sat,0.07,66,4,new,0
6127,app,promo,Android,3,Thu,0.45,10,1,inactive,0
6128,web,reminder,Android,21,Fri,0.83,31,2,new,1
6129,web,reminder,Android,19,Thu,0.27,33,12,inactive,0
6130,app,informative,iOS,15,Fri,0.3,6,20,inactive,0
6131,app,informative,Android,19,Tue,0.88,14,6,inactive,1
6132,web,informative,iOS,5,Fri,0.65,78,12,new,0
6133,app,promo,iOS,8,Tue,0.8,15,15,active,1
6134,app,reminder,Android,12,Mon,0.29,97,21,inactive,0
6135,web,reminder,iOS,6,Sun,1.0,95,13,new,1
6136,app,promo,iOS,17,Sun,0.14,81,29,inactive,0
6137,web,reminder,iOS,13,Sat,0.96,43,17,new,1
6138,web,informative,iOS,21,Sat,0.9,79,12,inactive,1
6139,app,promo,iOS,4,Tue,0.55,20,13,new,0
6140,web,reminder,Android,21,Tue,0.59,21,8,inactive,1
6141,web,promo,Android,12,Thu,0.78,64,7,inactive,1
6142,app,promo,Android,23,Wed,0.31,29,24,inactive,0
6143,app,reminder,iOS,7,Tue,0.53,59,24,new,0
6144,app,informative,Android,14,Fri,0.9,73,4,active,1
6145,web,reminder,iOS,18,Mon,0.07,64,26,inactive,0
6146,web,reminder,iOS,8,Sat,0.91,93,22,new,1
6147,app,informative,iOS,5,Fri,0.73,44,6,new,1
6148,web,reminder,iOS,22,Sat,0.77,34,15,new,0
6149,app,reminder,Android,13,Mon,0.06,47,9,active,0
6150,app,reminder,iOS,22,Fri,0.19,9,24,active,0
6151,web,promo,Android,9,Sat,0.93,60,24,active,1
6152,app,promo,Android,8,Tue,0.12,30,21,inactive,0
6153,web,promo,iOS,16,Wed,0.63,17,2,inactive,1
6154,web,reminder,Android,12,Tue,0.78,52,23,new,1
6155,app,informative,Android,16,Sun,0.23,59,16,new,0
6156,web,promo,Android,18,Sat,0.7,4,9,inactive,1
6157,app,informative,iOS,12,Thu,0.07,40,10,new,0
6158,web,reminder,iOS,8,Fri,0.5,96,19,new,0
6159,web,promo,iOS,0,Wed,0.33,96,9,active,0
6160,web,reminder,Android,0,Fri,0.65,7,17,inactive,0
6161,app,informative,Android,4,Thu,0.89,38,20,active,1
6162,web,promo,iOS,7,Thu,0.13,32,27,new,0
6163,app,promo,iOS,17,Thu,0.45,69,27,inactive,0
6164,web,promo,Android,3,Sat,0.42,67,22,active,0
6165,web,promo,iOS,21,Tue,0.32,56,26,inactive,0
6166,app,informative,iOS,0,Sat,0.48,20,0,new,0
6167,app,promo,Android,14,Tue,0.88,64,3,new,1
6168,app,reminder,Android,19,Wed,0.97,17,2,new,1
6169,app,promo,iOS,3,Thu,0.0,16,19,inactive,0
6170,app,informative,iOS,8,Sun,0.74,11,5,inactive,1
6171,web,promo,iOS,21,Tue,0.62,13,25,active,1
6172,web,informative,iOS,23,Mon,0.99,18,5,inactive,1
6173,app,informative,Android,19,Sun,0.09,14,27,active,0
6174,web,reminder,iOS,9,Mon,0.81,34,16,active,1
6175,web,promo,iOS,23,Tue,0.93,76,18,active,1
6176,web,promo,Android,14,Sun,0.91,86,16,inactive,1
6177,app,promo,Android,2,Sun,0.56,85,28,inactive,0
6178,web,reminder,Android,1,Wed,0.33,26,16,inactive,0
6179,web,reminder,Android,21,Fri,0.64,42,16,active,0
6180,web,informative,Android,4,Sat,0.31,61,2,new,0
6181,app,informative,Android,23,Thu,0.41,39,13,active,0
6182,web,informative,Android,0,Tue,0.45,2,1,active,1
6183,web,reminder,iOS,10,Wed,0.3,57,29,active,0
6184,app,reminder,iOS,11,Sun,0.34,50,27,inactive,0
6185,app,reminder,Android,2,Sat,0.01,16,3,active,0
6186,web,informative,iOS,22,Fri,0.3,62,22,active,0
6187,web,reminder,iOS,15,Wed,0.47,98,26,active,0
6188,app,informative,Android,13,Fri,0.17,11,26,new,0
6189,app,informative,Android,11,Mon,0.81,83,29,inactive,1
6190,app,promo,Android,19,Sat,0.54,63,17,active,0
6191,app,promo,Android,15,Sat,0.79,30,1,active,1
6192,app,promo,Android,20,Fri,0.13,54,28,new,0
6193,app,informative,iOS,7,Mon,0.82,71,27,inactive,0
6194,app,promo,iOS,16,Thu,0.96,27,11,active,1
6195,web,promo,Android,16,Tue,0.35,86,14,inactive,0
6196,app,promo,Android,6,Sun,0.28,64,12,active,0
6197,app,reminder,iOS,14,Mon,0.65,81,10,active,0
6198,web,informative,iOS,8,Wed,0.64,79,6,inactive,1
6199,app,promo,iOS,3,Fri,0.11,9,27,new,0
6200,app,reminder,Android,7,Sat,0.93,76,8,active,1
6201,web,reminder,Android,9,Wed,0.48,72,26,inactive,0
6202,app,reminder,iOS,14,Sat,0.76,2,14,active,1
6203,web,promo,Android,22,Mon,0.36,49,2,active,1
6204,web,reminder,iOS,17,Sat,0.26,48,9,new,0
6205,web,informative,Android,13,Sun,0.11,55,7,new,0
6206,web,reminder,Android,4,Sat,0.27,80,5,inactive,0
6207,app,reminder,iOS,8,Sun,0.99,67,28,active,1
6208,web,reminder,iOS,12,Sat,0.66,31,13,active,0
6209,web,reminder,Android,18,Sat,0.8,26,5,inactive,1
6210,app,informative,iOS,10,Sun,0.96,66,18,active,1
6211,web,promo,Android,11,Sun,0.08,30,25,active,0
6212,web,informative,iOS,2,Wed,0.16,77,8,inactive,0
6213,web,informative,iOS,1,Fri,0.93,78,8,new,1
6214,web,promo,Android,22,Tue,0.56,1,19,active,0
6215,app,reminder,Android,21,Wed,0.63,96,15,new,0
6216,web,promo,Android,14,Thu,0.43,70,12,new,0
6217,app,promo,iOS,4,Fri,0.81,22,12,new,0
6218,app,informative,iOS,6,Fri,0.52,75,25,inactive,0
6219,web,promo,Android,3,Sun,0.83,87,11,inactive,1
6220,web,reminder,iOS,4,Thu,0.99,54,21,inactive,1
6221,web,informative,Android,15,Sun,0.65,14,20,new,0
6222,web,reminder,Android,14,Sun,0.53,14,19,new,0
6223,app,informative,Android,15,Mon,0.37,84,1,new,0
6224,app,reminder,Android,3,Thu,0.19,71,3,active,0
6225,app,promo,Android,5,Mon,0.66,19,6,new,1
6226,web,promo,iOS,17,Tue,0.06,26,18,active,0
6227,app,promo,iOS,2,Mon,0.96,59,2,new,1
6228,web,reminder,Android,21,Sun,0.65,22,10,active,1
6229,web,informative,iOS,23,Tue,0.96,6,18,active,1
6230,web,informative,Android,4,Tue,0.27,63,24,inactive,0
6231,web,informative,iOS,1,Sat,0.95,77,13,inactive,1
6232,web,promo,iOS,22,Sat,0.61,74,16,new,0
6233,app,reminder,Android,15,Thu,0.81,54,4,inactive,1
6234,app,informative,iOS,5,Sun,0.18,19,24,active,0
6235,web,reminder,Android,14,Tue,0.5,95,13,inactive,0
6236,app,informative,iOS,17,Sun,0.57,10,6,inactive,1
6237,web,promo,Android,5,Mon,0.39,37,11,active,0
6238,web,reminder,Android,12,Wed,0.25,77,27,new,0
6239,web,informative,Android,23,Sat,0.9,17,16,new,1
6240,app,informative,Android,12,Fri,0.09,55,19,active,0
6241,web,informative,Android,0,Fri,0.15,5,21,inactive,0
6242,web,informative,Android,15,Mon,0.32,21,20,new,0
6243,app,promo,iOS,3,Sat,0.92,39,17,active,1
6244,app,informative,Android,16,Wed,0.56,20,0,new,1
6245,app,informative,iOS,17,Sun,0.37,71,10,active,0
6246,web,promo,Android,15,Tue,0.4,15,3,inactive,0
6247,web,informative,iOS,0,Sat,0.84,79,11,new,0
6248,app,reminder,Android,5,Mon,0.03,53,25,active,0
6249,web,reminder,Android,10,Sun,0.01,87,4,new,0
6250,app,informative,iOS,5,Tue,0.05,33,14,inactive,0
6251,app,promo,Android,16,Sat,0.47,44,19,new,0
6252,web,promo,Android,3,Thu,0.58,66,2,active,1
6253,web,promo,Android,13,Wed,0.62,50,25,inactive,0
6254,app,informative,Android,13,Fri,0.73,32,14,active,1
6255,app,informative,iOS,19,Mon,0.19,79,7,inactive,0
6256,app,reminder,Android,7,Fri,0.26,71,27,new,0
6257,app,promo,iOS,21,Sun,0.24,73,29,inactive,0
6258,web,informative,Android,1,Tue,0.15,55,21,inactive,0
6259,app,informative,Android,4,Tue,0.24,28,10,inactive,0
6260,app,informative,Android,3,Thu,0.61,86,29,inactive,0
6261,app,promo,Android,9,Tue,0.37,3,11,active,0
6262,web,promo,iOS,19,Tue,0.77,53,2,inactive,1
6263,web,reminder,Android,23,Sun,0.54,42,5,active,1
6264,app,promo,Android,20,Fri,0.21,2,25,active,0
6265,web,informative,Android,2,Fri,0.47,22,7,new,1
6266,web,reminder,iOS,15,Mon,0.59,25,6,new,1
6267,web,promo,iOS,9,Mon,0.87,89,28,inactive,1
6268,app,promo,iOS,14,Tue,0.83,32,16,inactive,0
6269,app,promo,iOS,3,Sat,0.43,7,15,new,0
6270,web,promo,Android,0,Wed,0.65,62,21,new,0
6271,app,informative,Android,21,Mon,0.3,31,16,active,0
6272,app,promo,iOS,14,Tue,0.63,63,12,inactive,0
6273,web,informative,Android,9,Sat,0.91,37,3,new,1
6274,web,informative,Android,19,Sat,0.62,68,9,new,1
6275,app,informative,iOS,21,Fri,0.3,97,15,active,0
6276,web,reminder,Android,17,Sat,0.64,79,18,active,0
6277,app,informative,iOS,15,Thu,0.9,9,6,new,1
6278,app,promo,iOS,20,Fri,0.14,70,17,inactive,0
6279,web,reminder,iOS,8,Fri,0.48,46,12,active,0
6280,app,promo,iOS,23,Thu,0.32,95,27,active,0
6281,app,informative,iOS,18,Sun,0.24,34,3,inactive,0
6282,web,promo,iOS,16,Sun,0.4,60,20,new,0
6283,web,reminder,Android,9,Fri,0.39,13,17,new,0
6284,web,reminder,Android,18,Mon,0.21,36,15,inactive,0
6285,app,promo,Android,7,Fri,0.4,96,24,inactive,0
6286,web,promo,iOS,18,Thu,0.63,86,17,active,0
6287,web,promo,iOS,4,Tue,0.03,48,15,new,0
6288,web,reminder,iOS,1,Tue,0.99,93,21,new,1
6289,web,informative,Android,14,Tue,0.3,75,27,new,0
6290,app,promo,Android,16,Sun,0.62,6,23,inactive,0
6291,app,informative,iOS,9,Thu,0.28,5,27,inactive,0
6292,web,reminder,iOS,20,Thu,0.39,65,22,new,0
6293,app,promo,iOS,20,Mon,0.55,50,29,inactive,0
6294,web,promo,iOS,21,Thu,0.61,74,21,inactive,0
6295,web,reminder,iOS,1,Sat,0.77,74,23,inactive,0
6296,app,promo,Android,8,Tue,0.79,24,20,new,0
6297,app,informative,iOS,1,Thu,0.52,7,25,new,0
6298,web,reminder,iOS,17,Wed,0.08,86,8,new,0
6299,web,reminder,iOS,11,Sun,0.56,58,1,active,1
6300,app,promo,iOS,14,Fri,0.48,21,5,new,0
6301,web,reminder,Android,20,Mon,0.22,86,27,active,0
6302,app,promo,iOS,19,Tue,0.01,33,25,inactive,0
6303,web,promo,iOS,5,Sat,0.32,44,27,inactive,0
6304,web,reminder,iOS,17,Sat,0.26,25,27,inactive,0
6305,app,promo,Android,12,Tue,0.48,95,26,new,0
6306,app,informative,iOS,3,Sat,0.76,80,22,active,1
6307,app,informative,Android,11,Wed,0.44,15,24,new,0
6308,app,promo,iOS,8,Mon,0.95,29,20,new,1
6309,app,informative,iOS,1,Sun,0.22,83,5,inactive,0
6310,app,promo,iOS,15,Fri,0.22,52,24,active,0
6311,app,informative,iOS,0,Mon,0.6,17,25,new,0
6312,web,reminder,iOS,3,Mon,0.9,90,5,active,1
6313,web,promo,iOS,14,Sun,0.67,36,13,new,0
6314,web,promo,iOS,19,Tue,0.67,35,10,inactive,0
6315,app,promo,iOS,0,Thu,0.81,40,27,new,0
6316,app,promo,iOS,19,Fri,0.67,23,16,active,1
6317,app,promo,Android,14,Mon,0.76,73,3,inactive,1
6318,web,promo,Android,2,Wed,0.87,34,3,new,1
6319,app,reminder,Android,12,Sun,0.01,58,18,active,0
6320,app,reminder,Android,17,Tue,0.89,82,29,active,1
6321,web,informative,iOS,12,Thu,0.22,80,23,inactive,0
6322,app,promo,iOS,9,Thu,0.91,61,21,inactive,1
6323,web,informative,Android,19,Tue,0.27,96,22,new,0
6324,web,informative,Android,23,Mon,0.46,28,15,inactive,0
6325,app,reminder,Android,6,Sun,0.93,60,24,new,1
6326,app,informative,Android,7,Sat,0.11,32,7,active,0
6327,app,reminder,iOS,0,Tue,0.75,58,18,inactive,0
6328,web,informative,Android,17,Sat,0.39,82,19,active,0
6329,web,promo,iOS,11,Thu,0.02,44,0,active,0
6330,web,informative,iOS,17,Thu,0.94,34,29,new,1
6331,app,reminder,iOS,23,Wed,0.12,93,3,inactive,0
6332,app,reminder,Android,11,Wed,0.77,21,11,new,0
6333,app,reminder,Android,19,Thu,0.38,1,24,inactive,0
6334,app,informative,iOS,8,Wed,0.81,55,20,new,0
6335,web,informative,Android,1,Wed,0.75,80,18,new,0
6336,web,reminder,Android,13,Wed,0.63,49,1,new,1
6337,web,promo,iOS,3,Thu,0.94,97,5,active,1
6338,web,promo,iOS,14,Mon,0.1,21,19,inactive,0
6339,app,informative,Android,16,Mon,0.8,99,21,active,1
6340,app,informative,iOS,18,Sun,0.67,55,2,active,1
6341,app,reminder,Android,5,Fri,0.31,27,2,new,0
6342,web,informative,Android,8,Wed,0.55,20,0,new,1
6343,web,informative,iOS,16,Mon,0.64,95,8,active,1
6344,app,reminder,iOS,14,Fri,0.74,16,6,inactive,1
6345,app,reminder,Android,4,Tue,0.19,78,8,new,0
6346,web,informative,iOS,17,Wed,0.1,48,26,active,0
6347,app,promo,Android,22,Mon,0.1,32,0,inactive,0
6348,web,informative,iOS,3,Mon,0.29,32,7,inactive,0
6349,web,promo,Android,20,Sat,0.15,53,17,active,0
6350,web,promo,iOS,23,Mon,0.54,53,2,active,1
6351,app,promo,Android,1,Sat,0.44,2,16,inactive,0
6352,app,reminder,Android,18,Fri,0.89,57,6,inactive,1
6353,web,reminder,iOS,4,Sat,0.72,22,27,active,0
6354,app,reminder,Android,3,Tue,0.21,52,10,active,0
6355,web,informative,Android,4,Sun,0.05,81,4,inactive,0
6356,web,reminder,Android,18,Wed,0.71,96,12,new,0
6357,web,reminder,Android,12,Mon,0.85,81,10,inactive,1
6358,web,informative,Android,15,Sun,0.7,58,2,inactive,1
6359,app,informative,iOS,11,Thu,0.64,34,12,inactive,0
6360,web,promo,Android,8,Wed,0.25,71,19,inactive,0
6361,web,informative,Android,23,Thu,0.49,93,27,new,0
6362,app,informative,Android,15,Sun,0.72,17,27,active,1
6363,web,reminder,iOS,13,Fri,0.19,88,25,inactive,0
6364,web,promo,iOS,21,Mon,0.48,72,5,active,1
6365,app,promo,Android,0,Wed,0.12,23,21,active,0
6366,app,informative,Android,19,Wed,0.53,33,14,active,0
6367,app,reminder,iOS,22,Mon,0.57,29,1,inactive,1
6368,web,reminder,iOS,20,Sun,0.54,19,22,inactive,0
6369,app,reminder,Android,3,Tue,0.47,69,27,inactive,0
6370,app,reminder,iOS,8,Fri,0.59,37,28,new,0
6371,web,informative,Android,23,Mon,1.0,87,1,active,1
6372,web,reminder,Android,18,Sat,0.62,26,24,new,0
6373,web,promo,Android,13,Wed,0.75,24,13,new,0
6374,web,promo,iOS,21,Tue,0.19,54,1,inactive,0
6375,web,informative,Android,11,Wed,0.53,21,4,active,1
6376,app,reminder,Android,3,Thu,0.01,97,15,active,0
6377,app,reminder,iOS,6,Wed,0.03,90,7,inactive,0
6378,app,reminder,Android,16,Fri,0.32,10,7,inactive,0
6379,web,reminder,Android,0,Mon,0.47,42,28,new,0
6380,web,informative,Android,13,Wed,0.58,29,10,inactive,0
6381,web,reminder,iOS,14,Sat,0.89,57,12,new,1
6382,app,informative,iOS,11,Thu,0.77,35,14,active,1
6383,app,reminder,Android,11,Thu,0.3,28,3,new,0
6384,web,reminder,iOS,5,Mon,0.74,12,22,inactive,0
6385,app,promo,Android,12,Thu,0.55,58,7,active,1
6386,web,informative,Android,15,Sun,0.78,44,15,new,0
6387,app,promo,iOS,13,Mon,0.41,7,15,new,0
6388,app,informative,iOS,6,Fri,0.09,16,23,active,0
6389,app,reminder,Android,15,Mon,0.62,84,20,new,0
6390,web,reminder,iOS,22,Tue,0.56,93,9,new,1
6391,app,informative,iOS,8,Thu,0.95,35,1,new,1
6392,app,promo,iOS,13,Thu,0.16,92,17,inactive,0
6393,web,informative,Android,23,Sat,0.66,7,20,inactive,0
6394,app,informative,Android,6,Wed,0.47,86,15,inactive,0
6395,web,reminder,iOS,11,Tue,0.38,14,3,new,0
6396,web,promo,Android,2,Sun,0.79,59,29,active,1
6397,web,informative,Android,13,Wed,0.81,62,19,new,1
6398,web,promo,iOS,18,Mon,0.71,74,18,new,0
6399,web,promo,Android,10,Fri,0.08,66,24,inactive,0
6400,app,informative,iOS,4,Sat,0.35,22,7,inactive,0
6401,web,promo,Android,22,Thu,0.05,16,19,new,0
6402,web,reminder,Android,12,Sun,0.34,99,22,inactive,0
6403,web,reminder,iOS,9,Sun,0.65,75,7,new,1
6404,web,reminder,Android,6,Fri,0.52,43,13,inactive,0
6405,app,reminder,iOS,16,Mon,0.7,97,15,new,0
6406,web,promo,Android,15,Mon,0.55,98,5,new,1
6407,app,reminder,Android,7,Tue,0.56,97,17,active,0
6408,web,informative,Android,16,Wed,0.51,83,7,inactive,1
6409,app,reminder,iOS,12,Thu,0.36,20,18,active,0
6410,web,informative,Android,10,Sun,0.45,10,29,inactive,0
6411,web,informative,Android,19,Thu,0.11,19,3,inactive,0
6412,app,reminder,iOS,17,Sun,0.83,12,3,inactive,1
6413,web,reminder,iOS,4,Fri,0.89,10,6,active,1
6414,app,promo,Android,5,Tue,0.77,71,7,inactive,1
6415,web,informative,iOS,19,Sat,0.58,56,8,new,1
6416,app,reminder,iOS,13,Mon,0.57,11,0,new,1
6417,web,promo,iOS,11,Tue,0.47,80,16,inactive,0
6418,web,reminder,iOS,3,Thu,0.23,97,27,inactive,0
6419,app,reminder,Android,6,Sat,0.38,61,29,inactive,0
6420,web,reminder,iOS,10,Wed,0.99,38,6,inactive,1
6421,web,informative,Android,19,Fri,0.15,17,19,inactive,0
6422,web,reminder,Android,1,Mon,0.54,54,9,inactive,0
6423,web,promo,Android,3,Mon,0.87,45,23,active,1
6424,web,reminder,iOS,6,Mon,0.45,25,20,new,0
6425,web,reminder,iOS,0,Wed,0.61,31,0,inactive,1
6426,app,promo,Android,14,Thu,0.83,65,17,active,1
6427,app,promo,Android,19,Thu,0.55,39,25,active,0
6428,app,informative,iOS,21,Tue,0.73,20,13,inactive,0
6429,web,informative,iOS,23,Sat,0.35,73,18,active,0
6430,app,informative,Android,7,Sun,0.73,43,17,new,0
6431,web,informative,iOS,4,Tue,0.04,66,24,inactive,0
6432,web,promo,iOS,13,Thu,0.15,1,12,inactive,0
6433,web,reminder,Android,17,Mon,0.64,55,6,new,1
6434,web,reminder,iOS,2,Wed,0.45,51,1,active,1
6435,app,reminder,iOS,1,Thu,0.83,5,6,inactive,1
6436,web,informative,Android,21,Wed,0.34,12,27,new,0
6437,app,promo,iOS,15,Fri,0.77,14,27,new,0
6438,web,promo,Android,13,Mon,0.14,60,9,inactive,0
6439,app,promo,iOS,15,Fri,0.93,96,16,new,1
6440,app,reminder,Android,10,Thu,0.42,40,29,inactive,0
6441,app,informative,iOS,16,Tue,0.23,9,29,active,0
6442,app,promo,Android,2,Thu,0.79,42,20,inactive,0
6443,app,informative,iOS,22,Fri,0.95,42,4,inactive,1
6444,app,promo,iOS,22,Wed,0.92,33,8,new,1
6445,web,informative,iOS,4,Sat,0.24,25,3,new,0
6446,app,promo,Android,2,Sat,0.67,78,19,active,1
6447,web,informative,iOS,14,Thu,0.55,9,21,inactive,0
6448,app,promo,Android,22,Sun,0.73,91,14,active,1
6449,web,promo,iOS,4,Tue,0.49,44,13,new,0
6450,app,informative,iOS,21,Fri,0.47,83,26,active,0
6451,app,informative,iOS,2,Thu,0.88,58,17,inactive,1
6452,web,reminder,iOS,5,Fri,0.87,25,29,inactive,1
6453,app,informative,iOS,22,Fri,0.79,32,9,inactive,1
6454,app,promo,iOS,13,Mon,0.7,22,15,new,0
6455,app,promo,Android,23,Sat,0.68,93,21,new,0
6456,web,informative,Android,1,Sun,0.06,55,22,inactive,0
6457,app,reminder,iOS,17,Sat,0.75,92,19,new,0
6458,web,informative,iOS,5,Wed,0.64,61,9,active,1
6459,app,promo,iOS,23,Sun,0.3,57,8,active,0
6460,app,promo,iOS,4,Mon,0.82,77,15,inactive,0
6461,web,reminder,iOS,13,Sat,0.83,61,4,new,1
6462,app,informative,Android,16,Fri,0.93,92,29,inactive,1
6463,app,promo,iOS,10,Tue,0.42,67,18,active,0
6464,web,promo,iOS,0,Tue,0.55,94,24,active,0
6465,app,promo,Android,9,Mon,0.91,75,0,new,1
6466,web,informative,Android,8,Tue,0.32,2,23,active,0
6467,web,informative,Android,19,Fri,0.8,57,0,new,1
6468,web,reminder,iOS,11,Sun,0.99,73,25,new,1
6469,app,promo,iOS,0,Thu,0.65,33,23,active,0
6470,web,promo,iOS,23,Fri,0.98,90,4,active,1
6471,web,reminder,iOS,17,Sat,0.52,63,6,inactive,1
6472,app,promo,iOS,11,Thu,0.15,16,23,new,0
6473,web,reminder,Android,1,Tue,0.18,89,14,inactive,0
6474,app,reminder,iOS,0,Sun,0.73,1,10,new,0
6475,app,promo,iOS,0,Wed,0.0,85,11,active,0
6476,app,informative,iOS,0,Wed,0.66,64,16,new,0
6477,app,informative,Android,21,Fri,0.15,84,16,inactive,0
6478,web,informative,iOS,11,Fri,0.98,69,22,new,1
6479,web,informative,iOS,6,Tue,0.16,17,16,active,0
6480,web,promo,iOS,3,Wed,0.55,40,3,inactive,1
6481,web,reminder,iOS,20,Wed,0.67,1,21,new,0
6482,web,reminder,Android,19,Fri,0.82,13,1,new,1
6483,app,promo,Android,3,Sat,0.46,18,9,new,0
6484,web,informative,Android,14,Wed,0.93,68,4,new,1
6485,web,reminder,iOS,0,Fri,0.48,14,9,new,0
6486,web,promo,Android,5,Mon,0.25,5,9,active,0
6487,app,promo,Android,13,Wed,0.59,62,26,active,0
6488,app,informative,iOS,13,Thu,0.66,33,10,inactive,0
6489,web,promo,iOS,9,Sun,0.51,26,9,new,1
6490,app,reminder,Android,6,Tue,0.73,61,10,active,1
6491,web,reminder,Android,22,Sun,0.42,68,5,active,1
6492,web,promo,Android,23,Fri,0.0,30,20,new,0
6493,app,reminder,Android,22,Wed,0.26,62,9,inactive,0
6494,app,promo,iOS,21,Wed,0.95,62,7,new,1
6495,web,reminder,iOS,11,Sat,0.76,81,10,inactive,0
6496,web,informative,Android,23,Fri,0.19,92,19,inactive,0
6497,app,reminder,Android,18,Thu,0.07,70,23,active,0
6498,web,informative,Android,8,Wed,0.35,57,26,inactive,0
6499,app,informative,iOS,2,Mon,0.84,91,18,active,1
6500,web,promo,iOS,3,Tue,0.11,36,6,active,0
6501,app,informative,iOS,12,Fri,0.54,7,27,new,0
6502,web,reminder,Android,9,Wed,0.28,65,20,new,0
6503,web,reminder,iOS,13,Sun,0.73,74,11,inactive,0
6504,app,informative,Android,5,Sat,0.0,77,20,new,0
6505,web,promo,Android,7,Sat,0.28,41,5,new,0
6506,web,informative,iOS,18,Tue,0.68,32,11,inactive,0
6507,app,reminder,Android,9,Fri,0.55,14,4,new,1
6508,web,reminder,iOS,21,Fri,0.78,33,12,active,1
6509,web,informative,iOS,4,Fri,0.16,30,16,new,0
6510,web,informative,Android,4,Thu,0.53,73,8,new,0
6511,app,informative,Android,4,Mon,0.2,6,26,new,0
6512,app,reminder,iOS,8,Sat,0.64,10,19,active,1
6513,app,reminder,iOS,22,Fri,0.13,75,20,inactive,0
6514,web,reminder,iOS,8,Thu,0.15,20,16,active,0
6515,web,promo,iOS,14,Fri,0.33,89,18,inactive,0
6516,web,reminder,iOS,8,Fri,0.4,12,18,active,0
6517,web,reminder,iOS,13,Thu,0.5,22,7,new,1
6518,app,promo,iOS,5,Mon,0.58,76,26,active,0
6519,web,promo,Android,21,Tue,0.47,14,7,inactive,1
6520,web,promo,iOS,19,Sat,0.05,48,24,new,0
6521,web,promo,Android,7,Wed,0.34,54,29,inactive,0
6522,app,promo,Android,1,Sun,0.06,36,25,new,0
6523,web,promo,iOS,4,Fri,0.12,61,14,new,0
6524,web,informative,iOS,16,Mon,0.09,55,6,active,0
6525,web,informative,iOS,9,Sat,0.16,14,5,inactive,0
6526,web,informative,iOS,13,Wed,0.81,2,29,active,1
6527,web,informative,iOS,17,Fri,0.63,2,15,inactive,0
6528,app,reminder,Android,0,Sun,0.51,61,7,active,1
6529,web,promo,Android,21,Wed,0.73,6,2,new,1
6530,web,reminder,iOS,1,Thu,0.96,25,9,inactive,1
6531,web,promo,iOS,3,Sun,0.42,67,25,inactive,0
6532,web,promo,iOS,12,Sat,0.37,23,9,active,0
6533,web,reminder,iOS,15,Mon,0.98,73,23,inactive,1
6534,web,informative,Android,4,Mon,0.77,95,18,active,1
6535,web,reminder,Android,22,Sat,0.78,28,28,active,1
6536,web,reminder,Android,9,Tue,0.6,25,1,inactive,1
6537,web,promo,iOS,16,Tue,0.51,99,8,active,1
6538,web,promo,iOS,10,Wed,0.55,65,0,inactive,1
6539,app,promo,iOS,4,Thu,0.65,66,9,new,1
6540,app,informative,Android,14,Wed,0.38,79,25,active,0
6541,app,reminder,Android,3,Fri,0.78,43,17,new,1
6542,app,reminder,Android,6,Mon,0.91,40,22,active,1
6543,web,informative,iOS,9,Wed,0.57,80,0,inactive,1
6544,app,reminder,Android,22,Wed,0.38,23,11,active,0
6545,app,reminder,iOS,23,Sat,0.7,49,4,active,1
6546,web,promo,Android,3,Sun,0.18,99,27,inactive,0
6547,app,informative,iOS,19,Mon,0.97,8,24,new,1
6548,app,promo,iOS,4,Mon,0.66,7,24,inactive,0
6549,web,informative,iOS,4,Tue,0.07,21,10,new,0
6550,web,promo,iOS,10,Tue,0.53,35,19,new,0
6551,web,reminder,Android,18,Mon,0.75,97,25,active,1
6552,app,informative,Android,4,Sun,0.28,99,13,active,0
6553,app,informative,Android,20,Wed,0.05,82,14,new,0
6554,web,promo,iOS,7,Fri,0.49,61,1,inactive,0
6555,web,informative,Android,6,Wed,0.83,83,24,new,0
6556,app,reminder,iOS,7,Sun,0.25,74,26,active,0
6557,web,reminder,Android,12,Fri,0.72,68,3,inactive,1
6558,app,reminder,Android,4,Mon,0.41,30,18,inactive,0
6559,web,promo,iOS,17,Sat,0.06,97,12,active,0
6560,web,informative,iOS,23,Fri,0.3,68,18,inactive,0
6561,app,promo,iOS,8,Tue,0.31,9,12,inactive,0
6562,web,reminder,Android,1,Sat,0.9,17,22,new,1
6563,web,informative,iOS,15,Sun,0.98,43,11,new,1
6564,web,reminder,Android,13,Mon,0.21,88,1,active,0
6565,app,informative,Android,16,Sun,0.43,57,4,new,0
